t,H_tank,H_pool,m_cw,T_cw_in,T_return,p_b,k_p,Paff_MW,lost_MW,pump,gen
3492.0,0.0,1.91793,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3496.0,0.0,1.91686,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3500.0,0.0,1.9158,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3504.0,0.0,1.91473,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3508.0,0.0,1.91367,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3512.0,0.0,1.91261,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3516.0,0.0,1.91154,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3520.0,0.0,1.91048,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3524.0,0.0,1.90941,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3528.0,0.0,1.90835,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3532.0,0.0,1.90728,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3536.0,0.0,1.90622,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3540.0,0.0,1.90515,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3544.0,0.0,1.90409,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3548.0,0.0,1.90302,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3552.0,0.0,1.90196,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3556.0,0.0,1.90089,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3560.0,0.0,1.89983,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3564.0,0.0,1.89876,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3568.0,0.0,1.8977,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3572.0,0.0,1.89663,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3576.0,0.0,1.89557,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3580.0,0.0,1.8945,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3584.0,0.0,1.89344,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3588.0,0.0,1.89237,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3592.0,0.0,1.89131,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3596.0,0.0,1.89025,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3600.0,0.0,1.88918,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3604.0,0.0,1.88812,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3608.0,0.0,1.88705,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3612.0,0.0,1.88599,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3616.0,0.0,1.88492,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3620.0,0.0,1.88386,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3624.0,0.0,1.88279,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3628.0,0.0,1.88173,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3632.0,0.0,1.88066,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3636.0,0.0,1.8796,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3640.0,0.0,1.87853,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3644.0,0.0,1.87747,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3648.0,0.0,1.8764,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3652.0,0.0,1.87534,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3656.0,0.0,1.87427,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3660.0,0.0,1.87321,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3664.0,0.0,1.87214,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3668.0,0.0,1.87108,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3672.0,0.0,1.87001,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3676.0,0.0,1.86895,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3680.0,0.0,1.86788,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3684.0,0.0,1.86682,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3688.0,0.0,1.86576,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3692.0,0.0,1.86469,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3696.0,0.0,1.86363,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3700.0,0.0,1.86256,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3704.0,0.0,1.8615,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3708.0,0.0,1.86043,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3712.0,0.0,1.85937,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3716.0,0.0,1.8583,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3720.0,0.0,1.85724,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3724.0,0.0,1.85617,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3728.0,0.0,1.85511,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3732.0,0.0,1.85404,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3736.0,0.0,1.85298,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3740.0,0.0,1.85191,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3744.0,0.0,1.85085,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3748.0,0.0,1.84978,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3752.0,0.0,1.84872,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3756.0,0.0,1.84765,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3760.0,0.0,1.84659,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3764.0,0.0,1.84552,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3768.0,0.0,1.84446,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3772.0,0.0,1.8434,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3776.0,0.0,1.84233,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3780.0,0.0,1.84127,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3784.0,0.0,1.8402,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3788.0,0.0,1.83914,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3792.0,0.0,1.83807,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3796.0,0.0,1.83701,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3800.0,0.0,1.83594,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3804.0,0.0,1.83488,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3808.0,0.0,1.83381,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3812.0,0.0,1.83275,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3816.0,0.0,1.83168,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3820.0,0.0,1.83062,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3824.0,0.0,1.82955,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3828.0,0.0,1.82849,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3832.0,0.0,1.82742,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3836.0,0.0,1.82636,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3840.0,0.0,1.82529,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3844.0,0.0,1.82423,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3848.0,0.0,1.82316,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3852.0,0.0,1.8221,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3856.0,0.0,1.82104,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3860.0,0.0,1.81997,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3864.0,0.0,1.81891,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3868.0,0.0,1.81784,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3872.0,0.0,1.81678,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3876.0,0.0,1.81571,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3880.0,0.0,1.81465,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3884.0,0.0,1.81358,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3888.0,0.0,1.81252,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3892.0,0.0,1.81145,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3896.0,0.0,1.81039,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3900.0,0.0,1.80932,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3904.0,0.0,1.80826,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3908.0,0.0,1.80719,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3912.0,0.0,1.80613,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3916.0,0.0,1.80506,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3920.0,0.0,1.804,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3924.0,0.0,1.80293,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3928.0,0.0,1.80187,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3932.0,0.0,1.8008,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3936.0,0.0,1.79974,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3940.0,0.0,1.79868,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3944.0,0.0,1.79761,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3948.0,0.0,1.79655,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3952.0,0.0,1.79548,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3956.0,0.0,1.79442,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3960.0,0.0,1.79335,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3964.0,0.0,1.79229,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3968.0,0.0,1.79122,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3972.0,0.0,1.79016,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3976.0,0.0,1.78909,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3980.0,0.0,1.78803,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3984.0,0.0,1.78696,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3988.0,0.0,1.7859,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3992.0,0.0,1.78483,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
3996.0,0.0,1.78377,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4000.0,0.0,1.7827,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4004.0,0.0,1.78164,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4008.0,0.0,1.78057,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4012.0,0.0,1.77951,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4016.0,0.0,1.77844,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4020.0,0.0,1.77738,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4024.0,0.0,1.77631,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4028.0,0.0,1.77525,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4032.0,0.0,1.77419,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4036.0,0.0,1.77312,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4040.0,0.0,1.77206,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4044.0,0.0,1.77099,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4048.0,0.0,1.76993,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4052.0,0.0,1.76886,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4056.0,0.0,1.7678,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4060.0,0.0,1.76673,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4064.0,0.0,1.76567,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4068.0,0.0,1.7646,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4072.0,0.0,1.76354,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4076.0,0.0,1.76247,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4080.0,0.0,1.76141,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4084.0,0.0,1.76034,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4088.0,0.0,1.75928,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4092.0,0.0,1.75821,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4096.0,0.0,1.75715,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4100.0,0.0,1.75608,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4104.0,0.0,1.75502,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4108.0,0.0,1.75395,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4112.0,0.0,1.75289,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4116.0,0.0,1.75183,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4120.0,0.0,1.75076,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4124.0,0.0,1.7497,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4128.0,0.0,1.74863,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4132.0,0.0,1.74757,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4136.0,0.0,1.7465,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4140.0,0.0,1.74544,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4144.0,0.0,1.74437,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4148.0,0.0,1.74331,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4152.0,0.0,1.74224,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4156.0,0.0,1.74118,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4160.0,0.0,1.74011,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4164.0,0.0,1.73905,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4168.0,0.0,1.73798,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4172.0,0.0,1.73692,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4176.0,0.0,1.73585,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4180.0,0.0,1.73479,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4184.0,0.0,1.73372,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4188.0,0.0,1.73266,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4192.0,0.0,1.73159,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4196.0,0.0,1.73053,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4200.0,0.0,1.72947,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4204.0,0.0,1.7284,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4208.0,0.0,1.72734,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4212.0,0.0,1.72627,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4216.0,0.0,1.72521,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4220.0,0.0,1.72414,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4224.0,0.0,1.72308,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4228.0,0.0,1.72201,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4232.0,0.0,1.72095,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4236.0,0.0,1.71988,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4240.0,0.0,1.71882,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4244.0,0.0,1.71775,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4248.0,0.0,1.71669,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4252.0,0.0,1.71562,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4256.0,0.0,1.71456,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4260.0,0.0,1.71349,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4264.0,0.0,1.71243,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4268.0,0.0,1.71136,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4272.0,0.0,1.7103,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4276.0,0.0,1.70923,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4280.0,0.0,1.70817,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4284.0,0.0,1.7071,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4288.0,0.0,1.70604,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4292.0,0.0,1.70498,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4296.0,0.0,1.70391,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4300.0,0.0,1.70285,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4304.0,0.0,1.70178,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4308.0,0.0,1.70072,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
4312.0,0.0,1.69965,20.84197,20.00279,28.00195,5.00301,0.99994,606.9634,0.0366,1,1
4316.0,0.0,1.69859,20.79755,20.01131,28.02708,5.01204,0.99976,606.85384,0.14616,1,1
4320.0,0.0,1.69752,20.75314,20.01989,28.05136,5.02068,0.99959,606.74893,0.25107,1,1
4324.0,0.0,1.69646,20.70874,20.02852,28.07582,5.0294,0.99941,606.64307,0.35693,1,1
4328.0,0.0,1.69539,20.66435,20.0372,28.10038,5.03817,0.99924,606.53664,0.46336,1,1
4332.0,0.0,1.69433,20.61997,20.04593,28.12505,5.04698,0.99906,606.42963,0.57037,1,1
4336.0,0.0,1.69327,20.5756,20.05471,28.14982,5.05585,0.99888,606.32203,0.67797,1,1
4340.0,0.0,1.6922,20.53124,20.06355,28.17471,5.06476,0.9987,606.21382,0.78618,1,1
4344.0,0.0,1.69114,20.48689,20.07243,28.1997,5.07372,0.99853,606.10502,0.89498,1,1
4348.0,0.0,1.69008,20.44255,20.08137,28.22481,5.08273,0.99835,605.9956,1.0044,1,1
4352.0,0.0,1.68901,20.39822,20.09036,28.25002,5.0918,0.99816,605.88558,1.11442,1,1
4356.0,0.0,1.68795,20.3539,20.0994,28.27535,5.10091,0.99798,605.77494,1.22506,1,1
4360.0,0.0,1.68689,20.30959,20.1085,28.30078,5.11008,0.9978,605.66368,1.33632,1,1
4364.0,0.0,1.68583,20.26529,20.11765,28.32633,5.11929,0.99761,605.5518,1.4482,1,1
4368.0,0.0,1.68476,20.221,20.12685,28.352,5.12856,0.99743,605.43928,1.56072,1,1
4372.0,0.0,1.6837,20.17672,20.13611,28.37777,5.13788,0.99724,605.32613,1.67387,1,1
4376.0,0.0,1.68264,20.13245,20.14542,28.40366,5.14725,0.99705,605.21234,1.78766,1,1
4380.0,0.0,1.68158,20.08819,20.15479,28.42967,5.15668,0.99687,605.09791,1.90209,1,1
4384.0,0.0,1.68052,20.04394,20.16421,28.45579,5.16616,0.99668,604.98283,2.01717,1,1
4388.0,0.0,1.67946,19.99971,20.17368,28.48203,5.17569,0.99649,604.86709,2.13291,1,1
4392.0,0.0,1.6784,19.95548,20.18322,28.50838,5.18528,0.99629,604.7507,2.2493,1,1
4396.0,0.0,1.67734,19.91126,20.1928,28.53485,5.19492,0.9961,604.63364,2.36636,1,1
4400.0,0.0,1.67628,19.86705,20.20245,28.56144,5.20462,0.99591,604.51592,2.48408,1,1
4404.0,0.0,1.67522,19.82285,20.21215,28.58815,5.21437,0.99571,604.39751,2.60249,1,1
4408.0,0.0,1.67416,19.77867,20.22191,28.61497,5.22418,0.99552,604.27843,2.72157,1,1
4412.0,0.0,1.6731,19.73449,20.23173,28.64192,5.23405,0.99532,604.15867,2.84133,1,1
4416.0,0.0,1.67204,19.69033,20.2416,28.66899,5.24397,0.99512,604.03822,2.96178,1,1
4420.0,0.0,1.67098,19.64617,20.25154,28.69618,5.25395,0.99492,603.91707,3.08293,1,1
4424.0,0.0,1.66993,19.60203,20.26153,28.72349,5.26399,0.99472,603.79522,3.20478,1,1
4428.0,0.0,1.66887,19.5579,20.27158,28.75093,5.27408,0.99452,603.67267,3.32733,1,1
4432.0,0.0,1.66781,19.51377,20.28169,28.77848,5.28423,0.99432,603.5494,3.4506,1,1
4436.0,0.0,1.66675,19.46966,20.29186,28.80617,5.29445,0.99411,603.42542,3.57458,1,1
4440.0,0.0,1.6657,19.42556,20.30209,28.83397,5.30472,0.99391,603.30072,3.69928,1,1
4444.0,0.0,1.66464,19.38147,20.31238,28.8619,5.31505,0.9937,603.17529,3.82471,1,1
4448.0,0.0,1.66358,19.3374,20.32273,28.88996,5.32544,0.99349,603.04912,3.95088,1,1
4452.0,0.0,1.66253,19.29333,20.33315,28.91815,5.3359,0.99328,602.92222,4.07778,1,1
4456.0,0.0,1.66147,19.24927,20.34362,28.94646,5.34641,0.99307,602.79457,4.20543,1,1
4460.0,0.0,1.66041,19.20523,20.35416,28.9749,5.35699,0.99286,602.66618,4.33382,1,1
4464.0,0.0,1.65936,19.1612,20.36476,29.00347,5.36763,0.99265,602.53702,4.46298,1,1
4468.0,0.0,1.6583,19.11718,20.37542,29.03217,5.37833,0.99243,602.40711,4.59289,1,1
4472.0,0.0,1.65725,19.07317,20.38615,29.061,5.38909,0.99222,602.27643,4.72357,1,1
4476.0,0.0,1.65619,19.02917,20.39694,29.08996,5.39992,0.992,602.14497,4.85503,1,1
4480.0,0.0,1.65514,18.98518,20.40779,29.11906,5.41081,0.99178,602.01273,4.98727,1,1
4484.0,0.0,1.65408,18.9412,20.41871,29.14828,5.42177,0.99156,601.87971,5.12029,1,1
4488.0,0.0,1.65303,18.89724,20.4297,29.17764,5.43279,0.99134,601.74589,5.25411,1,1
4492.0,0.0,1.65198,18.85329,20.44074,29.20714,5.44388,0.99112,601.61128,5.38872,1,1
4496.0,0.0,1.65092,18.80935,20.45186,29.23677,5.45504,0.9909,601.47586,5.52414,1,1
4500.0,0.0,1.64987,18.76542,20.46304,29.26653,5.46626,0.99067,601.33963,5.66037,1,1
4504.0,0.0,1.64882,18.7215,20.47429,29.29643,5.47755,0.99045,601.20258,5.79742,1,1
4508.0,0.0,1.64776,18.67759,20.48561,29.32647,5.4889,0.99022,601.06471,5.93529,1,1
4512.0,0.0,1.64671,18.6337,20.49699,29.35665,5.50033,0.98999,600.92601,6.07399,1,1
4516.0,0.0,1.64566,18.58982,20.50844,29.38696,5.51182,0.98976,600.78647,6.21353,1,1
4520.0,0.0,1.64461,18.54595,20.51996,29.41742,5.52339,0.98953,600.64608,6.35392,1,1
4524.0,0.0,1.64356,18.50209,20.53155,29.44801,5.53502,0.9893,600.50485,6.49515,1,1
4528.0,0.0,1.64251,18.45825,20.54321,29.47875,5.54673,0.98907,600.36276,6.63724,1,1
4532.0,0.0,1.64146,18.41442,20.55493,29.50963,5.5585,0.98883,600.2198,6.7802,1,1
4536.0,0.0,1.6404,18.3706,20.56673,29.54065,5.57035,0.98859,600.07598,6.92402,1,1
4540.0,0.0,1.63935,18.32679,20.5786,29.57181,5.58227,0.98835,599.93127,7.06873,1,1
4544.0,0.0,1.6383,18.28299,20.59054,29.60312,5.59426,0.98811,599.78568,7.21432,1,1
4548.0,0.0,1.63725,18.23921,20.60255,29.63457,5.60633,0.98787,599.6392,7.3608,1,1
4552.0,0.0,1.63621,18.19544,20.61463,29.66617,5.61847,0.98763,599.49182,7.50818,1,1
4556.0,0.0,1.63516,18.15168,20.62679,29.69792,5.63068,0.98739,599.34353,7.65647,1,1
4560.0,0.0,1.63411,18.10793,20.63902,29.72981,5.64297,0.98714,599.19433,7.80567,1,1
4564.0,0.0,1.63306,18.0642,20.65132,29.76185,5.65534,0.98689,599.04421,7.95579,1,1
4568.0,0.0,1.63201,18.02048,20.6637,29.79404,5.66778,0.98664,598.89316,8.10684,1,1
4572.0,0.0,1.63096,17.97678,20.67615,29.82639,5.6803,0.98639,598.74117,8.25883,1,1
4576.0,0.0,1.62992,17.93308,20.68867,29.85888,5.6929,0.98614,598.58824,8.41176,1,1
4580.0,0.0,1.62887,17.8894,20.70127,29.89152,5.70557,0.98589,598.43436,8.56564,1,1
4584.0,0.0,1.62782,17.84573,20.71395,29.92432,5.71833,0.98563,598.27952,8.72048,1,1
4588.0,0.0,1.62678,17.80208,20.72671,29.95727,5.73116,0.98538,598.12371,8.87629,1,1
4592.0,0.0,1.62573,17.75844,20.73954,29.99038,5.74408,0.98512,597.96693,9.03307,1,1
4596.0,0.0,1.62468,17.71481,20.75244,30.02364,5.75707,0.98486,597.80916,9.19084,1,1
4600.0,0.0,1.62364,17.67119,20.76543,30.05705,5.77015,0.9846,597.65041,9.34959,1,1
4604.0,0.0,1.62259,17.62759,20.77849,30.09062,5.78331,0.98433,597.49065,9.50935,1,1
4608.0,0.0,1.62155,17.58401,20.79164,30.12436,5.79655,0.98407,597.32989,9.67011,1,1
4612.0,0.0,1.6205,17.54043,20.80486,30.15824,5.80988,0.9838,597.16811,9.83189,1,1
4616.0,0.0,1.61946,17.49687,20.81816,30.19229,5.82329,0.98353,597.00531,9.99469,1,1
